date,ticker,sw_posts,tw_posts,sw_comments,tw_comments,sw_likes,tw_likes,sw_impressions,tw_impressions,sw_sent,tw_sent,datetime
2025-03-03 04:00:00,TSLA,11,12,5,29,40,127,962,17719,0.465,0.4562,2025-03-03 04:00:00
2025-03-03 03:00:00,TSLA,47,134,9,29,107,16644,74217,8195673,0.47823,0.57757,2025-03-03 03:00:00
2025-03-03 02:00:00,TSLA,32,87,9,737,110,10646,8141,343224,0.49741,0.49568,2025-03-03 02:00:00
2025-03-03 01:00:00,TSLA,60,144,23,3284,109,15452,11376,1304752,0.49892,0.55105,2025-03-03 01:00:00
2025-03-03 00:00:00,TSLA,114,211,21,2459,156,24294,66724,10603933,0.50116,0.60637,2025-03-03 00:00:00
2025-03-02 23:00:00,TSLA,99,157,27,2651,148,13933,22972,3767024,0.52786,0.50926,2025-03-02 23:00:00
2025-03-02 22:00:00,TSLA,125,168,33,3827,167,12523,35041,7851074,0.51759,0.5115,2025-03-02 22:00:00
2025-03-02 21:00:00,TSLA,131,442,27,12304,166,99341,105064,59907130,0.5119,0.53284,2025-03-02 21:00:00
2025-03-02 20:00:00,TSLA,142,429,32,14822,164,86388,188333,21213721,0.50829,0.60297,2025-03-02 20:00:00
2025-03-02 19:00:00,TSLA,92,266,23,5603,138,43288,63778,21431726,0.52814,0.52229,2025-03-02 19:00:00
2025-03-02 18:00:00,TSLA,96,203,30,4510,118,20621,337057,39873215,0.49519,0.47888,2025-03-02 18:00:00
2025-03-02 17:00:00,TSLA,86,158,30,3787,145,16701,32332,4513107,0.50163,0.51563,2025-03-02 17:00:00
2025-03-02 16:00:00,TSLA,3,4,1,1,3,5,266,901,0.35333,0.39005,2025-03-02 16:00:00
2025-03-02 15:00:00,TSLA,122,137,35,1536,129,4588,33012,5112220,0.50314,0.49731,2025-03-02 15:00:00
2025-03-02 14:00:00,TSLA,124,129,38,4953,0,0,0,0,0.51249,0.52737,2025-03-02 14:00:00
2025-03-02 14:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-03-02 14:00:00
2025-03-02 13:00:00,TSLA,160,433,29,10605,114,54640,194587,115963818,0.51341,0.50725,2025-03-02 13:00:00
2025-03-02 12:00:00,TSLA,130,311,40,11178,179,54579,23192,2821308,0.49978,0.54287,2025-03-02 12:00:00
2025-03-02 11:00:00,TSLA,96,218,20,3109,150,30439,37568,11054813,0.50378,0.48609,2025-03-02 11:00:00
2025-03-02 10:00:00,TSLA,60,95,32,1504,107,6054,5983,383699,0.50742,0.49079,2025-03-02 10:00:00
2025-03-02 09:00:00,TSLA,73,108,14,1664,88,5116,14689,460366,0.49822,0.54195,2025-03-02 09:00:00
2025-03-02 08:00:00,TSLA,52,65,22,373,105,2547,6802,285691,0.49662,0.49459,2025-03-02 08:00:00
2025-03-02 07:00:00,TSLA,31,93,22,2035,67,7646,6806,770376,0.51539,0.59947,2025-03-02 07:00:00
2025-03-02 06:00:00,TSLA,20,58,2,95,32,2189,39665,2071878,0.58675,0.57591,2025-03-02 06:00:00
2025-03-02 05:00:00,TSLA,40,84,9,475,83,5980,7259,894834,0.50418,0.48637,2025-03-02 05:00:00
2025-03-02 04:00:00,TSLA,18,36,3,39,45,1308,778,32228,0.50789,0.59176,2025-03-02 04:00:00
2025-03-02 03:00:00,TSLA,28,48,8,175,61,1968,21510,1490541,0.50271,0.48786,2025-03-02 03:00:00
2025-03-02 02:00:00,TSLA,32,85,8,542,37,3432,1338,70647,0.50091,0.4977,2025-03-02 02:00:00
2025-03-02 01:00:00,TSLA,73,185,11,1202,69,13282,6574,238680,0.52144,0.51243,2025-03-02 01:00:00
2025-03-02 00:00:00,TSLA,92,205,14,1889,69,12912,127611,15483319,0.519,0.50159,2025-03-02 00:00:00
